Event,hive_identity_id,hive_age,Longitude,Latitude,Months,Crop diversity,Distance from roads,Distance from water,DEM,Slope,NDVI,Average temperature,Maximum temperature,Minimum temperature,Precipitation,Sugar-feeding frequency,Pollen-feeding frequency,Hive grading,Oxalic-treatment frequency,Miticide-treatment frequency,Formic-treatment frequency,Movement,Relocation frequency
0,109658,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109656,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109612,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109657,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109611,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109616,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109610,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109629,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109629,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109645,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109645,224,-122.819966,38.27124,8,10,0,11444.25,47.72505,5.308699,0.127295,21.67962,29.83741,13.48707,0.451402,0,0,1,0,0,0,0,0
0,109650,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109650,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109676,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109676,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109642,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109675,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109674,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109674,174,-121.757867,38.826752,7,16,0,0.0,5.150518,1.963692,0.286042,25.78949,35.98976,15.60094,0.0,0,0,1,0,0,0,1,1
0,109638,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109639,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109636,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109641,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109640,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109640,170,-121.755879,38.834591,7,19,0,0.0,4.837584,1.469767,0.286052,25.86133,36.01712,15.71923,0.0,0,0,1,0,0,0,1,1
0,109665,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109664,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109664,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109666,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109666,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109662,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109662,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109661,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109661,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109671,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109673,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109670,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109669,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109669,224,-122.819966,38.27124,8,10,0,11444.25,47.72505,5.308699,0.127295,21.67962,29.83741,13.48707,0.451402,0,0,1,0,0,0,0,0
0,109619,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109620,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109652,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109653,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109653,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109624,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109625,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109654,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109654,224,-121.755879,38.834591,8,19,0,0.0,4.837584,1.469767,0.317068,25.73979,35.02481,16.4556,1.269972,0,0,1,0,0,0,1,1
0,109617,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109618,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109632,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109632,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109633,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109631,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109631,224,-121.759671,38.831622,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,109634,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109634,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109635,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109626,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109626,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109628,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109628,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,109630,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109630,170,-122.819966,38.27124,7,10,0,11444.25,47.72505,5.308699,0.213827,20.62973,29.90381,11.34024,0.067936,0,0,1,0,0,0,0,0
0,119853,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119863,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119865,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119862,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119862,219,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,119866,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119867,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119869,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119858,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119858,245,-121.752707,38.822621,9,16,0,0.0,5.150518,1.963692,0.258184,21.99636,30.25174,13.75102,3.031364,0,0,1,0,0,0,1,1
0,119859,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119857,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119857,245,-121.752707,38.822621,9,16,0,0.0,5.150518,1.963692,0.258184,21.99636,30.25174,13.75102,3.031364,0,0,1,0,0,0,1,1
0,119856,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119861,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119899,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119899,165,-121.755879,38.834591,7,19,0,0.0,4.837584,1.469767,0.286052,25.86133,36.01712,15.71923,0.0,0,0,1,0,0,0,1,1
0,119904,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119898,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119898,219,-121.755879,38.834591,8,19,0,0.0,4.837584,1.469767,0.317068,25.73979,35.02481,16.4556,1.269972,0,0,1,0,0,0,1,1
0,119906,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119906,219,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,119907,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119905,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119870,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119871,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119897,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119897,219,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,119896,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119829,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119830,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109303,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119831,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119832,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109316,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109318,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109317,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109319,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119828,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119833,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119833,219,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,119854,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119851,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119850,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119855,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119834,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119848,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119849,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119943,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120024,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119942,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120025,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120026,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120027,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,120027,207,-121.757867,38.826752,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,119939,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119938,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119938,207,-121.757867,38.826752,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,119937,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119937,207,-121.757867,38.826752,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,119940,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119940,207,-121.757867,38.826752,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,119941,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120075,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120080,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120074,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120082,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,120082,165,-121.755879,38.834591,7,19,0,0.0,4.837584,1.469767,0.286052,25.86133,36.01712,15.71923,0.0,0,0,1,0,0,0,1,1
0,120081,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120044,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120045,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,120073,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,120073,219,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,120046,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,120046,219,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,119917,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119917,207,-121.757867,38.826752,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,119918,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119916,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119919,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119920,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119915,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119912,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119913,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119914,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119922,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119933,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119935,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119932,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119930,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119936,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119923,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,119923,207,-121.757867,38.826752,8,16,0,0.0,5.150518,1.963692,0.30198,25.70405,35.0283,16.38179,1.242698,0,0,1,0,0,0,1,1
0,119928,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,119929,150,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109423,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109424,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109425,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109425,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109421,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109421,224,-121.755879,38.834591,8,19,0,0.0,4.837584,1.469767,0.317068,25.73979,35.02481,16.4556,1.269972,0,0,1,0,0,0,1,1
0,109422,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109428,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109428,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109429,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
1,109429,224,-121.588386,38.470291,8,23,0,0.0,1.928422,1.852483,0.208484,25.54372,34.55463,16.53367,0.277034,0,0,1,0,0,0,1,1
0,109432,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109426,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
0,109391,155,-122.819966,38.27124,6,10,0,11444.25,47.72505,5.308699,0.159655,17.1292,23.58963,10.64568,0.646961,1,0,1,0,1,0,0,0
